,Date,V,H,V1,V2,V3,V4,H1,H2,H3,H4,VF,HF,OUOpen,OUClose,VSpreadOpen,HSpreadOpen,VSpreadClose,HSpreadClose,VMoney,HMoney,OU2H,VSpread2H,HSpread2H
7149,2012-02-22,Portland,LALakers,28.0,27.0,27.0,25.0,30.0,23.0,27.0,31.0,107.0,111.0,202.0,203.5,8.5,-8.5,9.0,-9.0,410.0,-520.0,101.5,7.0,-7.0
7150,2012-02-23,Houston,Washington,32.0,25.0,26.0,20.0,22.0,24.0,31.0,28.0,103.0,105.0,208.5,210.5,-2.0,2.0,-1.0,1.0,-130.0,110.0,104.5,2.0,-2.0
7151,2012-02-23,Denver,Charlotte,31.0,29.0,23.0,30.0,29.0,25.0,20.0,25.0,113.0,99.0,209.0,208.5,-8.5,8.5,-10.0,10.0,-600.0,450.0,103.0,-4.5,4.5
7152,2012-02-23,Cleveland,Orlando,26.0,25.0,28.0,39.0,25.0,26.0,21.0,22.0,118.0,94.0,202.5,200.0,-5.0,5.0,-5.0,5.0,-200.0,170.0,99.5,-3.5,3.5
7153,2012-02-23,Indiana,Detroit,16.0,23.0,24.0,27.0,9.0,19.0,20.0,24.0,90.0,72.0,188.0,188.0,-3.0,3.0,-5.0,5.0,-210.0,175.0,92.5,1.0,-1.0
7154,2012-02-23,Miami,Philadelphia,27.0,29.0,31.0,27.0,24.0,23.0,24.0,19.0,114.0,90.0,185.0,185.0,-7.0,7.0,-8.0,8.0,-420.0,330.0,91.5,-1.5,1.5
7155,2012-02-23,Atlanta,Milwaukee,19.0,35.0,22.0,27.0,27.0,26.0,27.0,22.0,103.0,102.0,203.5,204.0,3.5,-3.5,4.5,-4.5,165.0,-190.0,101.0,3.5,-3.5
7156,2012-02-23,Utah,LAClippers,23.0,26.0,20.0,25.0,25.0,26.0,36.0,20.0,94.0,107.0,196.5,197.5,9.5,-9.5,10.0,-10.0,450.0,-600.0,98.5,6.5,-6.5
7157,2012-02-24,LALakers,Dallas,27.0,27.0,25.0,24.0,30.0,24.0,21.0,24.0,103.0,99.0,208.0,212.0,2.0,-2.0,3.0,-3.0,130.0,-150.0,104.5,2.0,-2.0
7158,2012-02-24,Memphis,Brooklyn,16.0,27.0,12.0,21.0,19.0,19.0,13.0,21.0,76.0,72.0,180.5,181.0,-3.0,3.0,-3.0,3.0,-145.0,125.0,90.0,-0.0,0.0
7159,2012-02-24,GoldenState,Minnesota,18.0,34.0,24.0,24.0,32.0,23.0,26.0,18.0,100.0,99.0,204.5,205.5,-1.5,1.5,-2.0,2.0,-140.0,120.0,102.5,-2.0,2.0
7160,2012-02-24,Sacramento,NewOrleans,27.0,20.0,26.0,22.0,30.0,23.0,26.0,31.0,95.0,110.0,203.5,204.5,7.0,-7.0,7.0,-7.0,250.0,-300.0,102.0,2.0,-2.0
7161,2012-02-24,Cleveland,Miami,20.0,26.0,36.0,23.0,33.0,31.0,17.0,28.0,105.0,109.0,204.0,206.0,13.0,-13.0,12.0,-12.0,865.0,-1200.0,100.5,2.5,-2.5
7162,2012-02-24,Philadelphia,NewYork,22.0,18.0,27.0,26.0,24.0,28.0,24.0,23.0,93.0,99.0,187.0,189.5,10.5,-10.5,11.0,-11.0,500.0,-700.0,94.0,2.5,-2.5
7163,2012-02-24,SanAntonio,Phoenix,19.0,35.0,24.0,19.0,21.0,19.0,21.0,26.0,97.0,87.0,202.0,198.5,-9.5,9.5,-9.0,9.0,-500.0,400.0,97.5,-1.5,1.5
7164,2012-02-24,Boston,Portland,21.0,21.0,25.0,19.0,27.0,22.0,22.0,21.0,86.0,92.0,192.5,192.5,1.0,-1.0,1.5,-1.5,110.0,-130.0,95.0,-1.5,1.5
7165,2012-02-24,Chicago,OklahomaCity,16.0,20.0,18.0,18.0,24.0,25.0,31.0,22.0,72.0,102.0,196.0,194.5,8.5,-8.5,9.5,-9.5,425.0,-550.0,94.5,2.0,-2.0
7166,2012-02-25,Washington,Toronto,17.0,23.0,23.0,27.0,16.0,16.0,22.0,30.0,90.0,84.0,189.5,192.0,4.5,-4.5,5.5,-5.5,200.0,-240.0,96.0,5.5,-5.5
7167,2012-02-25,Atlanta,Detroit,27.0,34.0,27.0,26.0,24.0,27.0,19.0,33.0,114.0,103.0,196.0,195.0,-2.5,2.5,-3.5,3.5,-165.0,145.0,96.5,2.0,-2.0
7168,2012-02-25,Boston,Utah,28.0,20.0,32.0,17.0,26.0,27.0,19.0,25.0,110.0,107.0,191.5,188.5,6.5,-6.5,7.5,-7.5,270.0,-330.0,94.5,3.0,-3.0
7169,2012-02-25,LALakers,Denver,29.0,25.0,29.0,25.0,35.0,32.0,28.0,24.0,108.0,119.0,217.0,216.5,6.5,-6.5,6.0,-6.0,220.0,-260.0,106.5,-1.0,1.0
7170,2012-02-26,Orlando,Philadelphia,18.0,29.0,21.0,30.0,20.0,22.0,19.0,23.0,98.0,84.0,189.0,185.5,10.0,-10.0,8.5,-8.5,360.0,-460.0,92.0,7.5,-7.5
7171,2012-02-26,GoldenState,Indiana,25.0,28.0,20.0,24.0,31.0,23.0,31.0,23.0,97.0,108.0,193.5,197.0,7.5,-7.5,8.5,-8.5,325.0,-395.0,97.0,5.5,-5.5
7172,2012-02-26,Sacramento,Miami,22.0,31.0,32.0,27.0,27.0,24.0,33.0,28.0,129.0,141.0,209.5,209.0,15.5,-15.5,15.0,-15.0,1890.0,-2690.0,102.5,10.5,-10.5
7173,2012-02-26,Brooklyn,NewOrleans,31.0,26.0,16.0,28.0,20.0,21.0,24.0,32.0,101.0,97.0,184.5,184.5,2.0,-2.0,3.0,-3.0,125.0,-145.0,93.0,5.5,-5.5
7174,2012-02-26,Cleveland,Chicago,19.0,29.0,27.0,26.0,22.0,26.0,23.0,27.0,101.0,98.0,189.0,185.5,7.5,-7.5,8.5,-8.5,360.0,-440.0,92.0,6.0,-6.0
7175,2012-02-26,Milwaukee,Dallas,17.0,27.0,22.0,29.0,21.0,28.0,21.0,20.0,95.0,90.0,211.0,212.5,6.0,-6.0,5.5,-5.5,185.0,-220.0,104.5,1.5,-1.5
7176,2012-02-26,Minnesota,Phoenix,15.0,18.0,18.0,26.0,16.0,31.0,11.0,19.0,83.0,84.0,193.5,197.0,2.5,-2.5,1.5,-1.5,100.0,-120.0,96.0,-3.5,3.5
7177,2012-02-26,Charlotte,LAClippers,30.0,15.0,18.0,21.0,24.0,30.0,28.0,24.0,84.0,106.0,199.0,196.0,15.0,-15.0,17.0,-17.0,2225.0,-4025.0,95.5,6.5,-6.5
7178,2012-02-27,Toronto,Cleveland,25.0,23.0,23.0,21.0,20.0,37.0,23.0,23.0,92.0,103.0,199.0,196.0,-4.0,4.0,-5.0,5.0,-195.0,170.0,97.5,-5.0,5.0
7179,2012-02-27,Sacramento,Orlando,36.0,31.0,31.0,27.0,22.0,22.0,24.0,33.0,125.0,101.0,206.0,206.0,-2.5,2.5,2.0,-2.0,105.0,-125.0,101.5,5.0,-5.0
7180,2012-02-27,GoldenState,NewYork,18.0,37.0,26.0,24.0,27.0,31.0,26.0,25.0,105.0,109.0,207.0,205.5,6.5,-6.5,7.5,-7.5,285.0,-345.0,102.0,4.0,-4.0
7181,2012-02-27,NewOrleans,OklahomaCity,21.0,24.0,15.0,14.0,30.0,32.0,34.0,23.0,74.0,119.0,203.0,205.0,13.0,-13.0,15.0,-15.0,1600.0,-2400.0,101.5,4.0,-4.0
7182,2012-02-27,Dallas,Memphis,38.0,17.0,5.0,24.0,19.0,23.0,24.0,24.0,84.0,90.0,190.5,187.5,7.0,-7.0,7.5,-7.5,280.0,-340.0,91.5,7.5,-7.5
7183,2012-02-27,Milwaukee,Houston,33.0,22.0,26.0,29.0,36.0,19.0,25.0,27.0,110.0,107.0,219.0,220.0,7.5,-7.5,8.5,-8.5,340.0,-420.0,109.5,5.5,-5.5
7185,2012-02-27,Phoenix,SanAntonio,25.0,20.0,22.0,33.0,27.0,25.0,25.0,23.0,105.0,101.0,200.0,198.5,15.5,-15.5,16.5,-16.5,1605.0,-2405.0,99.0,8.0,-8.0
7186,2012-02-27,Atlanta,Utah,30.0,26.0,26.0,20.0,25.0,23.0,18.0,25.0,102.0,91.0,200.0,197.0,4.5,-4.5,3.5,-3.5,140.0,-160.0,97.0,4.0,-4.0
7187,2012-02-27,Denver,Portland,31.0,27.0,21.0,32.0,25.0,25.0,32.0,27.0,111.0,109.0,209.0,212.5,-3.5,3.5,-2.5,2.5,-135.0,115.0,104.5,1.0,-1.0
7188,2012-02-28,LAClippers,Indiana,26.0,23.0,27.0,23.0,25.0,22.0,22.0,22.0,99.0,91.0,189.5,192.5,1.0,-1.0,1.0,-1.0,104.0,-115.0,96.0,1.0,-1.0
7189,2012-02-28,Philadelphia,Chicago,22.0,17.0,23.0,20.0,23.0,22.0,23.0,25.0,82.0,93.0,179.0,178.0,7.0,-7.0,7.0,-7.0,270.0,-330.0,88.5,2.5,-2.5
7190,2012-02-28,Minnesota,LALakers,22.0,25.0,28.0,19.0,28.0,29.0,34.0,25.0,94.0,116.0,205.5,206.0,10.0,-10.0,10.0,-10.0,450.0,-600.0,101.5,3.0,-3.0
7191,2012-03-01,NewYork,Washington,26.0,28.0,19.0,23.0,23.0,25.0,29.0,11.0,96.0,88.0,193.5,193.0,-2.5,2.5,-3.0,3.0,-155.0,135.0,95.0,0.0,-0.0
7192,2012-03-01,Indiana,Toronto,17.0,22.0,25.0,29.0,13.0,21.0,17.0,30.0,93.0,81.0,187.5,185.5,-1.5,1.5,-2.0,2.0,-135.0,115.0,92.5,0.5,-0.5
7193,2012-03-01,Houston,Orlando,31.0,33.0,22.0,32.0,32.0,29.0,26.0,23.0,118.0,110.0,211.5,212.5,-6.5,6.5,-9.0,9.0,-475.0,375.0,107.0,-5.0,5.0
7194,2012-03-01,LAClippers,Cleveland,31.0,23.0,23.0,28.0,23.0,22.0,23.0,21.0,105.0,89.0,199.0,200.0,-7.0,7.0,-8.0,8.0,-370.0,310.0,98.0,-1.5,1.5
7195,2012-03-01,GoldenState,Boston,20.0,26.0,16.0,24.0,31.0,19.0,19.0,25.0,86.0,94.0,198.0,197.0,3.5,-3.5,4.0,-4.0,155.0,-175.0,97.5,1.0,-1.0
7196,2012-03-01,Memphis,Miami,20.0,21.0,25.0,25.0,16.0,26.0,25.0,31.0,91.0,98.0,186.5,188.0,7.5,-7.5,7.5,-7.5,300.0,-360.0,93.0,5.0,-5.0
7197,2012-03-01,Dallas,Brooklyn,22.0,26.0,29.0,21.0,21.0,28.0,14.0,27.0,98.0,90.0,194.0,194.5,4.0,-4.0,3.0,-3.0,135.0,-155.0,95.5,1.5,-1.5
7198,2012-03-01,Detroit,NewOrleans,27.0,22.0,20.0,26.0,23.0,24.0,27.0,26.0,95.0,100.0,193.5,195.5,3.5,-3.5,3.5,-3.5,145.0,-165.0,96.5,3.0,-3.0
7199,2012-03-01,Sacramento,SanAntonio,21.0,28.0,20.0,33.0,34.0,29.0,34.0,33.0,102.0,130.0,211.5,215.5,14.5,-14.5,14.5,-14.5,1395.0,-2045.0,106.0,4.0,-4.0
7200,2012-03-01,Atlanta,Phoenix,19.0,20.0,22.0,26.0,21.0,23.0,28.0,20.0,87.0,92.0,193.5,194.5,-4.0,4.0,-4.0,4.0,-170.0,150.0,95.0,-4.0,4.0
7201,2012-03-01,Charlotte,Utah,9.0,15.0,24.0,20.0,21.0,26.0,21.0,30.0,68.0,98.0,195.0,193.5,9.0,-9.0,9.0,-9.0,385.0,-490.0,95.0,-1.0,1.0
7202,2012-03-01,OklahomaCity,Denver,29.0,18.0,28.0,28.0,26.0,30.0,29.0,20.0,103.0,105.0,221.0,218.0,0.0,-0.0,-2.0,2.0,-125.0,105.0,108.5,-3.5,3.5
7203,2012-03-02,GoldenState,Philadelphia,31.0,23.0,27.0,16.0,20.0,31.0,31.0,22.0,97.0,104.0,196.5,197.5,-1.0,1.0,-2.0,2.0,-140.0,120.0,98.0,-0.0,0.0
7204,2012-03-02,Brooklyn,Chicago,27.0,12.0,20.0,26.0,27.0,26.0,24.0,19.0,85.0,96.0,177.5,177.5,5.0,-5.0,4.5,-4.5,165.0,-190.0,88.5,-2.0,2.0
7205,2012-03-02,Toronto,Milwaukee,32.0,23.0,19.0,30.0,23.0,31.0,28.0,22.0,114.0,122.0,201.0,199.0,4.0,-4.0,6.5,-6.5,235.0,-275.0,99.5,4.5,-4.5
7206,2012-03-02,Minnesota,Portland,19.0,25.0,27.0,23.0,31.0,20.0,32.0,26.0,94.0,109.0,196.0,197.5,9.5,-9.5,8.0,-8.0,305.0,-370.0,97.5,3.0,-3.0
7207,2012-03-03,Miami,NewYork,23.0,22.0,28.0,26.0,22.0,37.0,18.0,16.0,99.0,93.0,198.0,196.0,-4.5,4.5,-4.5,4.5,-195.0,170.0,97.5,-7.0,7.0
7208,2012-03-03,OklahomaCity,LAClippers,27.0,27.0,28.0,26.0,20.0,21.0,32.0,31.0,108.0,104.0,203.5,205.0,2.5,-2.5,3.0,-3.0,130.0,-150.0,103.5,5.0,-5.0
7209,2012-03-03,Charlotte,Sacramento,27.0,13.0,19.0,24.0,27.0,27.0,43.0,22.0,83.0,119.0,206.0,209.0,7.0,-7.0,7.5,-7.5,285.0,-345.0,103.5,0.5,-0.5
7210,2012-03-03,Philadelphia,Washington,22.0,27.0,19.0,19.0,26.0,24.0,22.0,18.0,87.0,90.0,185.5,185.0,5.0,-5.0,6.0,-6.0,210.0,-250.0,91.0,3.5,-3.5
7211,2012-03-03,Memphis,Orlando,29.0,31.0,22.0,26.0,19.0,16.0,22.0,25.0,108.0,82.0,185.0,184.0,-8.5,8.5,-9.0,9.0,-470.0,370.0,90.0,1.0,-1.0
7212,2012-03-03,Detroit,SanAntonio,19.0,21.0,16.0,19.0,32.0,28.0,29.0,25.0,75.0,114.0,199.5,199.5,11.5,-11.5,13.0,-13.0,925.0,-1375.0,96.5,2.5,-2.5
7213,2012-03-03,Dallas,Houston,33.0,28.0,17.0,25.0,31.0,33.0,44.0,28.0,103.0,136.0,219.0,219.0,5.5,-5.5,5.5,-5.5,200.0,-240.0,109.0,2.5,-2.5
7214,2012-03-03,Chicago,Indiana,21.0,19.0,26.0,26.0,32.0,15.0,22.0,28.0,92.0,97.0,180.5,179.0,7.0,-7.0,8.0,-8.0,305.0,-365.0,88.0,2.5,-2.5
7215,2012-03-03,Atlanta,LALakers,26.0,19.0,28.0,25.0,30.0,22.0,27.0,20.0,98.0,99.0,207.0,206.5,6.0,-6.0,6.0,-6.0,210.0,-250.0,101.5,1.5,-1.5
7216,2012-03-04,NewYork,Cleveland,24.0,25.0,21.0,32.0,34.0,27.0,13.0,23.0,102.0,97.0,202.5,204.0,-3.5,3.5,-3.0,3.0,-150.0,130.0,100.5,-3.5,3.5
7217,2012-03-04,Orlando,NewOrleans,20.0,16.0,34.0,35.0,23.0,23.0,30.0,26.0,105.0,102.0,193.5,194.0,8.5,-8.5,9.0,-9.0,400.0,-505.0,95.5,2.0,-2.0
7218,2012-03-04,Miami,Minnesota,22.0,28.0,19.0,28.0,16.0,27.0,20.0,18.0,97.0,81.0,196.0,196.5,-10.0,10.0,-9.5,9.5,-610.0,460.0,97.0,-3.5,3.5
7219,2012-03-04,Utah,Milwaukee,24.0,24.0,17.0,34.0,20.0,25.0,30.0,24.0,108.0,109.0,202.0,200.5,4.5,-4.5,4.5,-4.5,170.0,-195.0,100.0,4.5,-4.5
7220,2012-03-04,Atlanta,Denver,27.0,23.0,23.0,15.0,28.0,30.0,23.0,23.0,88.0,104.0,211.5,212.0,10.0,-10.0,9.0,-9.0,435.0,-545.0,104.5,3.0,-3.0
7221,2012-03-04,Charlotte,Portland,25.0,30.0,24.0,26.0,31.0,37.0,23.0,31.0,105.0,122.0,199.5,197.0,12.5,-12.5,13.5,-13.5,930.0,-1380.0,98.5,3.5,-3.5
7222,2012-03-04,Toronto,GoldenState,28.0,26.0,36.0,28.0,31.0,31.0,21.0,42.0,118.0,125.0,203.0,205.5,6.0,-6.0,6.5,-6.5,235.0,-275.0,102.5,1.5,-1.5
7223,2012-03-05,Boston,Philadelphia,26.0,27.0,26.0,30.0,23.0,23.0,28.0,27.0,109.0,101.0,185.0,183.0,0.0,-0.0,-2.5,2.5,-145.0,125.0,90.0,1.0,-1.0
7224,2012-03-05,LALakers,OklahomaCity,28.0,27.0,34.0,16.0,37.0,34.0,26.0,25.0,105.0,122.0,214.0,214.5,8.0,-8.0,9.5,-9.5,420.0,-525.0,107.0,1.0,-1.0
7225,2012-03-05,Denver,Sacramento,24.0,26.0,36.0,34.0,22.0,28.0,29.0,34.0,120.0,113.0,221.5,224.0,-5.5,5.5,-4.5,4.5,-195.0,170.0,111.0,-4.0,4.0
7226,2012-03-06,Boston,Indiana,19.0,23.0,16.0,25.0,27.0,22.0,19.0,13.0,83.0,81.0,184.5,184.5,8.5,-8.5,9.0,-9.0,385.0,-485.0,90.0,3.0,-3.0
7227,2012-03-06,Brooklyn,Charlotte,26.0,17.0,28.0,28.0,29.0,24.0,9.0,16.0,99.0,78.0,190.5,191.5,-8.0,8.0,-10.0,10.0,-550.0,440.0,95.0,-9.0,9.0
7228,2012-03-06,Utah,Cleveland,19.0,32.0,25.0,25.0,23.0,26.0,19.0,36.0,101.0,104.0,202.0,201.5,-1.0,1.0,1.5,-1.5,100.0,-120.0,100.5,0.5,-0.5
7229,2012-03-06,NewYork,Detroit,24.0,20.0,21.0,22.0,19.0,19.0,27.0,12.0,87.0,77.0,194.0,195.0,-3.0,3.0,-5.5,5.5,-225.0,190.0,95.0,-1.5,1.5
7230,2012-03-06,Philadelphia,Atlanta,19.0,28.0,23.0,26.0,26.0,33.0,32.0,16.0,96.0,107.0,188.0,189.5,8.0,-8.0,9.0,-9.0,365.0,-455.0,94.5,1.5,-1.5
7231,2012-03-06,Orlando,Miami,18.0,22.0,34.0,22.0,25.0,30.0,22.0,20.0,96.0,97.0,202.5,204.0,16.5,-16.5,15.5,-15.5,1800.0,-2600.0,101.5,4.5,-4.5
7232,2012-03-06,Washington,Minnesota,29.0,14.0,20.0,19.0,24.0,24.0,17.0,22.0,82.0,87.0,187.0,188.5,-3.5,3.5,-2.0,2.0,-135.0,115.0,93.5,-2.5,2.5
7233,2012-03-06,Portland,Memphis,26.0,24.0,17.0,18.0,18.0,20.0,27.0,26.0,85.0,91.0,185.0,186.5,7.0,-7.0,7.5,-7.5,260.0,-310.0,93.5,7.0,-7.0
7234,2012-03-06,LALakers,NewOrleans,28.0,20.0,27.0,33.0,28.0,39.0,26.0,9.0,108.0,102.0,203.0,204.0,-2.0,2.0,-2.0,2.0,-135.0,115.0,100.5,-6.0,6.0
7235,2012-03-06,Houston,Dallas,25.0,31.0,27.0,25.0,34.0,26.0,27.0,25.0,108.0,112.0,222.5,221.0,2.0,-2.0,2.0,-2.0,-105.0,-115.0,109.0,-1.0,1.0
7236,2012-03-06,Toronto,Phoenix,28.0,26.0,18.0,26.0,24.0,16.0,15.0,16.0,98.0,71.0,194.0,192.0,0.0,-0.0,1.0,-1.0,-110.0,-110.0,94.5,3.5,-3.5
7237,2012-03-06,Chicago,SanAntonio,23.0,29.0,16.0,15.0,22.0,25.0,25.0,29.0,83.0,101.0,190.5,190.0,8.0,-8.0,8.0,-8.0,340.0,-420.0,94.0,7.5,-7.5
7238,2012-03-06,Milwaukee,LAClippers,32.0,26.0,24.0,19.0,34.0,32.0,23.0,28.0,101.0,117.0,203.5,205.5,9.5,-9.5,10.0,-10.0,420.0,-525.0,102.5,3.5,-3.5
7239,2012-03-06,Sacramento,GoldenState,21.0,23.0,19.0,20.0,28.0,13.0,28.0,18.0,83.0,87.0,221.0,224.0,10.5,-10.5,11.0,-11.0,550.0,-775.0,109.5,8.5,-8.5
7240,2012-03-07,OklahomaCity,NewYork,35.0,24.0,16.0,20.0,26.0,30.0,25.0,13.0,95.0,94.0,206.5,204.0,-5.5,5.5,-8.0,8.0,-360.0,300.0,101.0,-4.5,4.5
7241,2012-03-07,LAClippers,Denver,25.0,24.0,26.0,17.0,27.0,22.0,36.0,22.0,92.0,107.0,211.5,214.5,3.5,-3.5,4.0,-4.0,150.0,-170.0,106.0,3.0,-3.0
7242,2012-03-08,Indiana,Orlando,22.0,31.0,35.0,27.0,15.0,23.0,25.0,23.0,115.0,86.0,186.5,189.0,-9.0,9.0,-9.5,9.5,-520.0,415.0,94.0,-1.5,1.5
7243,2012-03-08,OklahomaCity,Charlotte,28.0,36.0,26.0,26.0,29.0,21.0,16.0,28.0,116.0,94.0,206.0,202.5,-14.0,14.0,-14.5,14.5,-2305.0,1505.0,100.0,-4.5,4.5
7244,2012-03-08,Atlanta,Boston,26.0,21.0,21.0,26.0,28.0,24.0,20.0,22.0,102.0,107.0,188.0,188.5,5.0,-5.0,4.5,-4.5,160.0,-180.0,93.5,1.5,-1.5
7245,2012-03-08,Washington,Brooklyn,14.0,19.0,25.0,20.0,38.0,21.0,15.0,21.0,78.0,95.0,184.0,182.0,5.5,-5.5,5.5,-5.5,200.0,-240.0,89.0,-3.0,3.0
7246,2012-03-08,Memphis,Cleveland,23.0,25.0,32.0,23.0,19.0,32.0,18.0,23.0,103.0,92.0,189.0,186.0,-3.5,3.5,-4.5,4.5,-190.0,165.0,92.0,-4.0,4.0
7247,2012-03-08,Dallas,Detroit,22.0,28.0,26.0,26.0,17.0,25.0,29.0,28.0,102.0,99.0,200.0,199.5,-3.5,3.5,-4.0,4.0,-165.0,145.0,98.0,0.5,-0.5
7248,2012-03-08,Utah,Chicago,23.0,23.0,24.0,18.0,26.0,29.0,17.0,17.0,88.0,89.0,185.0,185.0,4.0,-4.0,4.5,-4.5,160.0,-180.0,93.0,-0.5,0.5
7249,2012-03-08,Philadelphia,Miami,24.0,27.0,24.0,18.0,28.0,19.0,29.0,26.0,93.0,102.0,194.0,194.5,13.5,-13.5,13.0,-13.0,995.0,-1445.0,98.0,10.5,-10.5
7250,2012-03-08,Portland,SanAntonio,27.0,30.0,33.0,46.0,29.0,28.0,25.0,24.0,136.0,106.0,201.0,201.5,11.5,-11.5,11.5,-11.5,645.0,-945.0,101.0,7.5,-7.5
7251,2012-03-08,Phoenix,Sacramento,30.0,27.0,25.0,30.0,32.0,27.0,30.0,32.0,112.0,121.0,207.5,210.0,5.5,-5.5,7.5,-7.5,280.0,-340.0,105.0,4.5,-4.5
7252,2012-03-08,Toronto,LALakers,37.0,22.0,30.0,20.0,25.0,28.0,26.0,30.0,116.0,118.0,206.5,207.0,7.0,-7.0,7.5,-7.5,295.0,-355.0,103.0,8.5,-8.5
7253,2012-03-08,Houston,GoldenState,21.0,29.0,23.0,21.0,30.0,18.0,28.0,12.0,94.0,88.0,224.5,223.0,2.0,-2.0,2.0,-2.0,115.0,-135.0,110.5,0.5,-0.5
7254,2012-03-09,Brooklyn,Atlanta,23.0,28.0,25.0,17.0,23.0,14.0,20.0,23.0,93.0,80.0,188.0,191.5,3.5,-3.5,3.5,-3.5,145.0,-165.0,94.5,5.5,-5.5
7255,2012-03-09,Utah,NewYork,21.0,17.0,21.0,25.0,25.0,30.0,23.0,35.0,84.0,113.0,192.5,191.5,7.5,-7.5,6.0,-6.0,190.0,-230.0,95.0,-2.0,2.0
7256,2012-03-09,NewOrleans,Memphis,19.0,22.0,19.0,25.0,25.0,22.0,31.0,18.0,85.0,96.0,183.5,183.0,8.0,-8.0,7.0,-7.0,290.0,-350.0,90.0,2.0,-2.0
7257,2012-03-09,Charlotte,Washington,24.0,18.0,22.0,23.0,27.0,32.0,21.0,24.0,87.0,104.0,189.5,187.5,11.0,-11.0,11.0,-11.0,550.0,-750.0,92.5,1.0,-1.0
7258,2012-03-09,Houston,Phoenix,28.0,18.0,30.0,29.0,24.0,26.0,27.0,30.0,105.0,107.0,209.0,210.5,-6.5,6.5,-6.5,6.5,-310.0,255.0,104.5,-7.0,7.0
7259,2012-03-09,Minnesota,Denver,24.0,25.0,21.0,18.0,27.0,23.0,33.0,28.0,88.0,111.0,209.5,210.5,14.5,-14.5,15.5,-15.5,1375.0,-2750.0,105.0,9.5,-9.5
7260,2012-03-09,Milwaukee,GoldenState,24.0,23.0,30.0,26.0,28.0,20.0,22.0,23.0,103.0,93.0,212.5,210.5,3.5,-3.5,2.5,-2.5,125.0,-145.0,104.0,2.0,-2.0
7261,2012-03-10,Boston,OklahomaCity,22.0,23.0,20.0,14.0,23.0,27.0,18.0,23.0,79.0,91.0,200.5,199.0,10.5,-10.5,11.0,-11.0,620.0,-920.0,98.0,6.0,-6.0
7262,2012-03-10,Chicago,LALakers,16.0,24.0,21.0,20.0,20.0,24.0,29.0,17.0,81.0,90.0,195.0,193.5,6.0,-6.0,4.5,-4.5,175.0,-200.0,95.5,1.5,-1.5
7263,2012-03-10,Cleveland,Toronto,27.0,28.0,19.0,22.0,20.0,26.0,33.0,21.0,96.0,100.0,204.0,201.0,5.5,-5.5,5.5,-5.5,185.0,-215.0,101.0,5.0,-5.0
7264,2012-03-10,Indiana,Miami,20.0,26.0,19.0,26.0,29.0,27.0,23.0,26.0,91.0,105.0,190.0,187.0,7.5,-7.5,6.5,-6.5,270.0,-320.0,93.0,1.0,-1.0
7265,2012-03-10,Philadelphia,Orlando,30.0,21.0,21.0,19.0,28.0,28.0,17.0,26.0,91.0,99.0,193.5,194.0,-3.0,3.0,-1.0,1.0,-115.0,-105.0,97.0,-1.5,1.5
7266,2012-03-10,Dallas,Minnesota,21.0,35.0,22.0,22.0,20.0,24.0,17.0,16.0,100.0,77.0,200.5,199.5,-6.0,6.0,-7.0,7.0,-300.0,250.0,98.0,-1.0,1.0
7267,2012-03-10,Portland,NewOrleans,22.0,22.0,25.0,27.0,22.0,31.0,23.0,22.0,96.0,98.0,197.0,195.5,1.0,-1.0,-3.5,3.5,-170.0,150.0,97.0,-4.5,4.5
7268,2012-03-10,Milwaukee,Sacramento,26.0,35.0,24.0,30.0,29.0,21.0,30.0,33.0,115.0,113.0,215.0,216.5,0.0,-0.0,1.0,-1.0,-105.0,-115.0,109.0,3.5,-3.5
7269,2012-03-10,Detroit,LAClippers,22.0,30.0,18.0,27.0,32.0,38.0,28.0,31.0,97.0,129.0,199.5,198.0,12.0,-12.0,13.0,-13.0,1245.0,-1845.0,97.0,3.0,-3.0
7270,2012-03-11,Brooklyn,Philadelphia,28.0,18.0,29.0,22.0,24.0,29.0,29.0,24.0,97.0,106.0,184.0,184.5,-5.5,5.5,-6.5,6.5,-280.0,240.0,91.5,-6.0,6.0
7271,2012-03-11,OklahomaCity,SanAntonio,32.0,18.0,24.0,19.0,22.0,35.0,26.0,22.0,93.0,105.0,209.0,206.0,3.0,-3.0,2.5,-2.5,110.0,-130.0,101.5,-1.5,1.5
7272,2012-03-11,Detroit,Utah,19.0,18.0,33.0,20.0,20.0,31.0,25.0,27.0,90.0,103.0,197.0,196.0,9.5,-9.5,11.0,-11.0,600.0,-800.0,96.0,2.5,-2.5
7273,2012-03-11,Denver,Phoenix,25.0,28.0,27.0,28.0,26.0,24.0,24.0,19.0,108.0,93.0,210.0,212.0,-8.5,8.5,-9.0,9.0,-470.0,370.0,105.5,-5.0,5.0
7274,2012-03-11,NewYork,GoldenState,23.0,12.0,19.0,9.0,26.0,24.0,25.0,17.0,63.0,92.0,203.0,202.0,3.5,-3.5,2.5,-2.5,120.0,-140.0,98.5,-3.5,3.5
7275,2012-03-12,Boston,Charlotte,20.0,26.0,15.0,13.0,19.0,30.0,27.0,24.0,74.0,100.0,191.0,187.0,-10.5,10.5,-10.0,10.0,-625.0,475.0,92.0,-7.5,7.5
7276,2012-03-12,Washington,Cleveland,33.0,16.0,16.0,25.0,20.0,30.0,26.0,19.0,90.0,95.0,190.0,190.5,0.5,-0.5,-1.5,1.5,-115.0,-105.0,94.5,-1.0,1.0
